Pipe_Size_mm,Thickness_mm,Material,Grade,Max_Pressure_psi,Temperature_C,Corrosion_Impact_Percent,Thickness_Loss_mm,Material_Loss_Percent,Time_Years,Condition,pH,flowrate_cmh,source
787.7393739755346,28.87958346599207,Stainless Steel,API 5L X65,893.7622514215569,42.77174094057598,10.374043385511053,8.925095177922978,31.08952418259864,21.214729811187485,Critical,7.91,6666.23,synthetic-based-on-original
1002.950426867608,31.972180237739295,Stainless Steel,API 5L X52,144.4149711300271,100.84602579161327,0.18762200040920127,4.5045183692468616,13.779945820325006,22.44549003008997,Moderate,8.25,2718.24,synthetic-based-on-original
145.9213785821274,7.778307198954829,Carbon Steel,API 5L X42,2488.2419931246272,57.39646683909133,10.696980003451035,4.848260347964728,63.74860975528695,14.7295508997971,Moderate,8.16,179.33,synthetic-based-on-original
798.9547181616699,12.177422063336863,HDPE,API 5L X65,909.2950122587335,-11.094009724117809,16.248798387843223,7.481189629260032,62.102302548033684,22.91167623944169,Critical,7.86,6862.41,synthetic-based-on-original
1500.851727798552,39.2513896594105,Fiberglass,API 5L X52,2509.770866175694,41.41019834826325,2.638856085547264,7.894922094522825,20.441736498292784,4.998510093224671,Critical,7.98,24801.36,synthetic-based-on-original
254.90850499418795,11.500629089751184,Fiberglass,ASTM A106 Grade B,331.562791480352,-8.602175013739512,9.619059923428916,1.837166343207383,14.704497894156944,22.13343645903821,Normal,8.42,356.43,synthetic-based-on-original
282.72180808686244,10.843490444983738,Stainless Steel,ASTM A106 Grade B,894.6180013700318,33.83954976189388,16.177030852401327,9.780040857046986,86.006904821452,23.9026817606055,Critical,7.87,780.63,synthetic-based-on-original
95.98028712740953,6.014283878875305,Carbon Steel,API 5L X52,602.834793306008,145.03408450105312,19.98360029238377,7.513380067997442,117.89221701941726,9.051906532983958,Critical,7.83,65.29,synthetic-based-on-original
157.10562768394263,6.565827092800227,PVC,API 5L X42,2498.6173110131767,67.10039617190067,8.477004604165819,4.516237906926457,69.09059941340178,8.000756470003989,Moderate,8.18,212.6,synthetic-based-on-original
264.93791920270303,9.82952460789457,HDPE,API 5L X65,147.97629861218238,22.659886263683955,0.25829553053267823,6.229818356608639,61.5314996478466,17.03033988838649,Critical,8.0,172.95,synthetic-based-on-original
50.89591628587065,5.540958301463684,HDPE,ASTM A106 Grade B,306.1845845189475,20.02333381620615,8.887322280961982,4.2496869112239315,73.11604616976457,7.730169444733064,Moderate,8.18,5.69,synthetic-based-on-original
140.31055743950475,7.929668947728058,HDPE,API 5L X42,611.9538162546613,79.41592244467445,0.5171179743171235,3.0972222201231654,36.25093329626799,20.10460411902537,Moderate,8.25,163.7,synthetic-based-on-original
255.87803156035613,11.116119188899214,PVC,API 5L X52,1483.2987834900134,20.959660944507164,4.314390610671733,2.6090086518634066,24.702118423968685,21.026217425260228,Moderate,8.21,629.26,synthetic-based-on-original
150.92118001756845,4.942944521913755,HDPE,ASTM A333 Grade 6,314.8850830839606,44.06206891392481,15.864996696479396,6.129256653929253,118.69778639974932,12.740591594210805,Critical,7.87,105.14,synthetic-based-on-original
1500.539581239546,31.331229537976235,Fiberglass,ASTM A333 Grade 6,149.6563643177859,68.22719857425054,16.42893411472362,6.923086706050979,22.103289533707255,9.912634204767249,Critical,7.86,6390.68,synthetic-based-on-original
1010.9756346763951,19.459632176700673,Carbon Steel,API 5L X65,1497.130632771421,14.10867692364434,1.2270271638290966,5.119655269521141,26.155757564292234,10.835317393685543,Critical,7.99,11106.53,synthetic-based-on-original
1016.0366061952267,29.029837307345865,Stainless Steel,API 5L X52,1494.106607694972,30.40863601870446,11.83462124231937,7.283367786989306,22.45323418691353,7.7286649534762475,Critical,7.9,11220.26,synthetic-based-on-original
1006.2259166839708,28.988191681887322,Fiberglass,API 5L X52,584.4794320248126,68.8797908365227,16.114552002833957,6.872482764044015,20.543616121305252,22.11274832050313,Critical,7.87,11000.32,synthetic-based-on-original
412.08450118333604,11.13881249472106,Carbon Steel,API 5L X42,307.245884521837,41.42948167192757,11.54253655050972,2.2113425979071257,20.416109317504773,23.046152422329442,Moderate,8.15,920.15,synthetic-based-on-original
35.40516733802808,3.2814634928281032,HDPE,API 5L X42,894.0717195746976,92.07416946416627,2.2460184590962,4.217968493383548,122.56261520071634,22.065026862341107,Moderate,8.23,2.68,synthetic-based-on-original
295.8194561452037,11.317545797485995,Fiberglass,ASTM A333 Grade 6,911.0321551290166,137.53350257586973,7.054191513135827,5.2595414301668235,44.871209523372094,14.058520554949427,Critical,7.94,860.4,synthetic-based-on-original
500.08109437844286,15.295957277403994,HDPE,ASTM A333 Grade 6,2502.8816286727724,31.697726479465228,9.777386428326972,8.848598655185155,55.93085092800197,17.242503395173912,Critical,7.92,2606.64,synthetic-based-on-original
391.5389334063393,18.839568647541043,Fiberglass,ASTM A333 Grade 6,2492.9769585688236,62.27121028834396,2.7267273377202312,2.2191507142669686,11.099497699375164,23.252806160691854,Moderate,8.23,1561.21,synthetic-based-on-original
200.03830855880705,9.006692276234064,Fiberglass,API 5L X65,880.1500767776131,-39.086560669716604,14.54225169632673,9.216387632344341,103.19591462211113,18.01829499330041,Critical,7.88,366.59,synthetic-based-on-original
1518.7198598407263,23.969701905121887,Carbon Steel,ASTM A106 Grade B,1497.10038794093,7.5980437279956945,11.82064211634499,1.525357437175185,5.324707576249096,4.838478286433828,Normal,8.4,25403.48,synthetic-based-on-original
200.2820493696823,11.20117358952065,Fiberglass,API 5L X42,1484.2302457825479,3.7002952350361578,14.674456722101285,3.966844013958238,36.47772485710809,23.829779921483002,Moderate,8.13,367.58,synthetic-based-on-original
1509.705744456491,38.668976797171375,HDPE,API 5L X52,2483.4757727389015,85.59661061286977,19.19959219803419,7.4160963245935925,17.926630582143808,15.034306702257673,Critical,7.84,25098.82,synthetic-based-on-original
241.60848897410557,9.138469314821142,Carbon Steel,ASTM A106 Grade B,330.7612587928619,74.59096621550107,3.4796273221577128,2.7252290553785747,28.14297377073636,5.8840783526792295,Moderate,8.22,316.45,synthetic-based-on-original
56.96068743901317,4.7009626371085975,PVC,ASTM A333 Grade 6,606.7235739508876,52.05809064473854,14.90789126690334,8.963649161411842,196.41747863822218,1.054849768748192,Critical,7.88,15.45,synthetic-based-on-original
97.9349569203873,7.10304962881321,Fiberglass,API 5L X52,2495.810129837736,86.48986505236323,14.003894616304589,8.977233137640065,131.82409884311963,25.098431194924213,Critical,7.88,68.69,synthetic-based-on-original
44.535228451135765,4.768440699782525,HDPE,API 5L X42,2527.390542197795,34.04492852332801,13.880857505811898,7.072820110087012,143.635313786198,2.02824652305802,Critical,7.88,6.81,synthetic-based-on-original
398.10420397535785,16.115039156001885,PVC,API 5L X65,568.5551235708859,89.53097457771256,3.4500688666740995,5.93411327357381,35.96457189924657,2.9945937872278448,Critical,7.97,1583.46,synthetic-based-on-original
146.40192842142073,8.683772122391586,PVC,API 5L X52,295.89279533093963,41.14809512911884,8.0850053522544,5.983668819831963,64.84050381602259,23.295936195283193,Critical,7.93,92.1,synthetic-based-on-original
1206.4586681861922,29.762507194505485,PVC,API 5L X65,2503.5179260002506,88.3570010198189,3.90628586199054,8.672859264207053,30.69645647529457,19.988505003153048,Critical,7.97,15920.53,synthetic-based-on-original
54.508999483654904,6.003974263411834,HDPE,ASTM A106 Grade B,308.3048182227322,19.30210834387977,8.82419683459678,4.166146517847514,72.78881269267845,7.968925742948337,Moderate,8.18,7.15,synthetic-based-on-original
790.249406830136,21.59010671549272,PVC,ASTM A106 Grade B,137.24097421994364,12.586779691949586,7.382665322900459,7.307233613793664,32.890277467996384,4.136226264054547,Critical,7.94,1586.2,synthetic-based-on-original
1500.4105479584746,23.339004148232206,Fiberglass,API 5L X52,126.8630370719287,18.641359589956004,10.827888358624742,8.96592161586588,38.24422686355335,8.94562130795215,Critical,7.91,5416.4,synthetic-based-on-original
193.26145419366907,11.448910156503569,Stainless Steel,ASTM A106 Grade B,278.58660649036216,104.83489460690087,0.5254573693021306,8.20975285364522,70.92516862743358,21.004170561852845,Critical,8.0,162.92,synthetic-based-on-original
58.29220190739068,4.920479412644624,HDPE,ASTM A333 Grade 6,135.37727801427923,12.479425371807128,0.22308656007976652,7.45894075206926,154.78516089249888,7.2187258717024765,Critical,8.0,3.87,synthetic-based-on-original
42.58985521930062,4.775684840749799,Stainless Steel,API 5L X65,559.6079463885076,53.82094798421903,19.583336810399878,9.610164978843924,208.5473677287651,1.1190478116858975,Critical,7.84,5.56,synthetic-based-on-original
995.5926947069995,20.463174101232674,Fiberglass,API 5L X65,125.24464750820633,12.206105852247845,15.6155487255627,9.032608926473515,43.34282138473383,24.145181827334735,Critical,7.87,2322.24,synthetic-based-on-original
307.6101498360041,17.150303060104317,Stainless Steel,ASTM A333 Grade 6,1495.9206991447477,46.18517404369998,14.911835066984901,4.80995002252946,27.09565721869179,6.2436821713406925,Moderate,8.13,935.54,synthetic-based-on-original
997.7165959823184,17.99450827236369,PVC,API 5L X42,144.89510077396793,69.58987588300246,4.128729915214595,8.386229575941684,47.04355849608338,18.949299652208257,Critical,7.97,2698.31,synthetic-based-on-original
1499.3996399820203,39.46307266316171,HDPE,ASTM A333 Grade 6,301.5096299214387,-13.332772074668751,6.779994183278434,3.151245729991146,8.361763805637237,19.145615549999736,Moderate,8.19,12855.35,synthetic-based-on-original
608.8640523603989,16.51631694263022,Stainless Steel,ASTM A333 Grade 6,590.9521115964537,37.581511054785196,0.9545171460438434,9.534046733101382,56.880127962464734,7.715178106900379,Critical,7.99,3921.77,synthetic-based-on-original
386.3158352407914,11.445102692079598,Fiberglass,ASTM A106 Grade B,1493.5006028891767,78.44690418472962,16.848489999302178,0.5638846989318982,7.355441453270798,10.006985898152582,Normal,8.36,1517.62,synthetic-based-on-original
797.7582311116618,23.43851196488205,Carbon Steel,ASTM A333 Grade 6,889.8832235860548,-2.0592920083001056,14.652948157608586,1.6180314557939022,6.927441595655913,25.125732926453118,Normal,8.38,6841.35,synthetic-based-on-original
1009.28286465336,24.891416857319506,PVC,API 5L X52,906.3749172376575,16.772776114661998,15.664757255321202,5.216743895953114,20.969310393851003,1.1178704434448183,Critical,7.87,11068.62,synthetic-based-on-original
1209.1359866881946,31.02198570248313,Fiberglass,API 5L X52,291.27101469109573,82.48069863624752,12.718878420315995,2.334366305160819,7.474020918876597,17.92098636409069,Moderate,8.14,8023.65,synthetic-based-on-original
1509.559768176409,34.983553370952926,PVC,API 5L X65,170.27999415917247,94.94798981471872,5.219593877697447,9.987669913326428,26.71482378177539,14.75781926397749,Critical,7.96,7360.23,synthetic-based-on-original
106.33678588046224,4.300096433988833,Stainless Steel,ASTM A106 Grade B,603.5108602958317,62.0440244447102,9.971133898427093,8.43900998850766,188.4681545815119,24.722105982402546,Critical,7.92,84.3,synthetic-based-on-original
210.04140119612467,7.675063747864576,PVC,ASTM A333 Grade 6,145.29368571877978,-44.1514997872694,4.006904784677358,0.7802786329983538,8.762916961959176,16.95852112540553,Normal,8.47,102.22,synthetic-based-on-original
149.3397066919119,8.199964379463644,HDPE,API 5L X52,904.3474475039155,49.83184207573493,13.448402224035554,1.6200161478250716,20.574312956278394,18.126740607754627,Normal,8.39,189.2,synthetic-based-on-original
1505.1840950099984,47.43993101052794,HDPE,ASTM A106 Grade B,601.7100152764312,0.48020225342370165,8.579043241281317,3.9323980232044464,7.282650349467103,9.189737737859016,Moderate,8.18,24946.69,synthetic-based-on-original
1210.0210160275724,37.92155474128671,Fiberglass,API 5L X52,904.1190738205997,-43.66191876587875,4.684710658938927,5.537316813969084,14.883948501726486,11.003278777435304,Critical,7.96,16016.28,synthetic-based-on-original
159.96088304328046,6.508483679973613,Carbon Steel,ASTM A106 Grade B,288.00611449906927,66.43885189800723,2.2308779396695124,9.683019509484494,142.20115497968683,6.209403231608943,Critical,7.98,109.91,synthetic-based-on-original
397.183318008103,19.454586523778353,Fiberglass,API 5L X52,1487.2420874662764,59.61982928354561,7.089813297407379,2.4500954064564047,12.93101194961037,7.893702151198709,Moderate,8.19,1609.0,synthetic-based-on-original
1206.1715377783862,22.468851292036923,HDPE,ASTM A333 Grade 6,177.10797587833514,18.73640762072308,13.558868380079252,4.097948333841242,17.36884145777548,6.857741692473548,Moderate,8.14,4854.5,synthetic-based-on-original
603.536694507803,24.932922256257623,HDPE,API 5L X42,592.579246699315,41.04059294229679,14.823423674660475,8.4370520151517,35.11488703189154,18.070060568518873,Critical,7.88,3851.13,synthetic-based-on-original
1007.2045389135258,25.985968954600636,Fiberglass,ASTM A333 Grade 6,1505.6629600462031,56.54959414207005,9.85716319753257,9.56695373355482,36.341662648149395,19.561251913291038,Critical,7.92,11022.16,synthetic-based-on-original
43.029943881887746,3.6242662327136657,Fiberglass,ASTM A333 Grade 6,276.34600960238686,63.68341495856862,4.605138621735277,8.679066717883341,237.52952157415922,2.13245476680902,Critical,7.96,2.86,synthetic-based-on-original
303.3087202740116,15.086435198863606,Stainless Steel,ASTM A333 Grade 6,610.8971060242407,55.13505084251143,14.945935352864783,7.901363451236968,50.95709177565302,4.851313383482707,Critical,7.88,907.76,synthetic-based-on-original
252.73132667715214,7.4437977163426075,PVC,ASTM A333 Grade 6,908.8129014357844,51.3921793318029,12.926856148760924,5.488919947274677,73.77405696439591,10.915067094280674,Critical,7.89,612.58,synthetic-based-on-original
1187.1190843631098,30.406097650957555,Carbon Steel,ASTM A106 Grade B,914.7153052234629,16.201935690157292,2.2363304887042634,4.8848258209923205,15.324821155003162,11.971439274656271,Moderate,8.23,15405.75,synthetic-based-on-original
110.97848496233766,6.316972693746341,PVC,ASTM A333 Grade 6,2497.5054896038855,29.164651654253873,3.800886875608823,0.6463350099485758,8.74559888890266,10.171096340312046,Normal,8.47,93.61,synthetic-based-on-original
1494.7321823075636,34.34234811289112,Carbon Steel,API 5L X42,871.4521738324809,62.76568432049161,17.620927472434357,0.9066599001461988,2.5934236712027667,25.078392956056113,Normal,8.35,24596.8,synthetic-based-on-original
92.03937863639312,5.123555588606438,PVC,API 5L X42,290.25516635790234,30.543259802762933,9.393630335843813,8.560995185243097,166.52136910659024,11.838671421354166,Critical,7.92,29.34,synthetic-based-on-original
1196.978547051044,36.366856571668905,HDPE,API 5L X52,142.78630790407848,33.050239545555065,4.601454221289348,2.099013777436781,6.439103871951994,20.9933404681698,Moderate,8.21,3853.32,synthetic-based-on-original
200.10153278066105,7.0606028880296385,HDPE,ASTM A333 Grade 6,571.9327565743803,55.78568133545002,3.37529786855213,0.2999931516302355,7.515216815818446,25.096357146147234,Normal,8.47,361.4,synthetic-based-on-original
300.01278099922433,16.91476620949885,Fiberglass,ASTM A106 Grade B,2507.3233234780864,46.712383365585055,8.31104705643422,4.6322098695414216,25.389904845822397,10.928907216215896,Moderate,8.18,886.76,synthetic-based-on-original
586.4299767221422,12.946612587977958,PVC,API 5L X42,889.3404334390702,8.224516586982242,0.8183528524258155,4.5194995660001815,34.929811203730964,16.25819867026316,Moderate,8.24,3628.65,synthetic-based-on-original
1191.179950314915,25.390051462737468,HDPE,ASTM A333 Grade 6,315.39973318695314,-8.831837001703573,1.8128796520790063,3.4354667471550866,12.782271457694804,14.114167745754884,Moderate,8.23,8427.92,synthetic-based-on-original
188.77942216362462,11.340603600468295,Carbon Steel,ASTM A106 Grade B,147.43951527722797,6.595213501817747,14.44881095070106,3.3895270898304184,29.95585207827717,22.963835195237785,Moderate,8.13,81.82,synthetic-based-on-original
1201.9167223481093,24.561725464658373,Fiberglass,ASTM A333 Grade 6,603.8140381231848,62.916054998649585,16.233811933506566,4.967197331190773,21.949711517908497,10.198365280311505,Moderate,8.11,15798.87,synthetic-based-on-original
1515.2306508835059,27.33490179634352,Fiberglass,API 5L X65,1486.1054360957376,114.63012912231423,13.684132496890694,0.6974243579312659,1.7293070019842123,17.736485457352966,Normal,8.39,25285.34,synthetic-based-on-original
308.0438796499708,15.761877787826444,Carbon Steel,API 5L X42,597.2426814188775,63.23906641935095,13.816963033148776,9.139435917832104,59.97581369305869,6.890471646544357,Critical,7.88,938.36,synthetic-based-on-original
51.19095554763615,4.531976666252723,HDPE,ASTM A106 Grade B,300.59732604958765,44.051120377545764,10.302506107034773,6.125911348569323,131.95093244988615,12.002980975930333,Critical,7.91,5.7,synthetic-based-on-original
310.157859600514,13.955303589201801,HDPE,ASTM A106 Grade B,893.7308335481412,79.38719144696717,16.294766294015492,1.4416957902866965,10.957408573142615,13.983979825455014,Normal,8.36,952.18,synthetic-based-on-original
59.57059025603003,4.447975500883201,Carbon Steel,ASTM A106 Grade B,601.4776211138523,-17.374955582217396,18.51973412419932,2.154512572693594,53.76978070412732,1.025716734639427,Moderate,8.1,17.71,synthetic-based-on-original
151.27210287033512,4.951167495111693,Stainless Steel,API 5L X52,290.72385995462474,72.00022985860491,3.943634587979308,4.489937312437405,86.40942388840867,15.85063044273229,Moderate,8.22,97.6,synthetic-based-on-original
1003.6918311102894,15.364476722098871,Stainless Steel,ASTM A333 Grade 6,306.23710469608056,74.90658425540799,3.2666241445809123,4.146795557060115,28.024301474283693,20.053095974152807,Moderate,8.22,5772.81,synthetic-based-on-original
494.05704933703316,12.692163283712938,PVC,API 5L X42,149.99696469861632,15.53249787821826,16.547196445822166,8.27981940095403,67.27197108926346,10.003808585542311,Critical,7.86,656.68,synthetic-based-on-original
85.4256138338658,7.070640221730788,Stainless Steel,API 5L X65,163.01696414451263,12.126257187635712,3.102412438098215,5.80185181486254,81.4039452077257,21.03375972708199,Critical,7.97,13.59,synthetic-based-on-original
76.11881152961207,5.218458005169511,Carbon Steel,ASTM A106 Grade B,908.5017608764141,54.08766075776522,19.21624770053364,0.9153284836551486,16.284560835433954,17.042465276686563,Normal,8.34,35.62,synthetic-based-on-original
59.70326060835893,5.7855103236857195,Fiberglass,ASTM A106 Grade B,2482.3743102236076,75.28406923885092,19.365427119264165,7.228694434088274,120.1384276186307,15.149042952132099,Critical,7.84,17.83,synthetic-based-on-original
800.5853098781886,19.921004366390658,Stainless Steel,ASTM A106 Grade B,599.6574482467709,21.04149756333912,7.456445540825802,4.667875548094317,23.837769702580353,6.833739288968667,Moderate,8.19,6891.17,synthetic-based-on-original
797.9056234791261,17.71160752960235,Fiberglass,ASTM A333 Grade 6,303.7539298647154,13.034853236992829,14.07737134631235,6.4883756951402125,38.423171653470085,8.924609366727893,Critical,7.88,3580.86,synthetic-based-on-original
398.2271093923152,18.835644350831267,Carbon Steel,ASTM A106 Grade B,2488.8321850051075,25.81936350019086,5.556750100065268,2.667086545178633,15.378794130638838,15.88329405647307,Moderate,8.2,1617.92,synthetic-based-on-original
383.76723774389586,17.42026366115207,Carbon Steel,ASTM A333 Grade 6,898.3136080081305,8.756988142465675,13.15237155420425,7.7441260507961776,44.486127585117266,19.837604349870446,Critical,7.89,1496.58,synthetic-based-on-original
496.3272252311507,20.08594459564117,Fiberglass,ASTM A106 Grade B,296.9961813587331,5.5277574573468025,2.6102729535304956,4.980716034414473,24.511287204116297,23.309629906686766,Moderate,8.23,1312.72,synthetic-based-on-original
389.6451200686627,18.807286285581025,Fiberglass,API 5L X52,604.4733920717969,84.60300728228731,13.74578891356844,6.84215706888117,35.24336143810793,8.038152819806465,Critical,7.89,1545.33,synthetic-based-on-original
103.267070018964,3.6831386459484428,Stainless Steel,ASTM A333 Grade 6,138.54772534289268,44.102102084702445,9.25485326302493,3.396282993311313,81.38675515698178,5.790036668616252,Moderate,8.17,18.71,synthetic-based-on-original
106.55474876575369,4.279428717846343,Stainless Steel,ASTM A106 Grade B,872.5670094302377,143.93533698793658,6.8202446755957915,5.014083579930051,110.99003123409031,20.19426129509299,Moderate,8.19,84.73,synthetic-based-on-original
1512.112479925332,32.12671670126872,Fiberglass,API 5L X42,602.550767401634,-38.06470596144924,2.4729685482543733,4.817586583447769,13.531626228959745,8.133438612979962,Moderate,8.23,25179.99,synthetic-based-on-original
251.42923596200407,14.101757226432527,Fiberglass,ASTM A333 Grade 6,2521.3297273951616,90.74320380800711,5.9039114341493715,2.2728644486018563,14.9193931286899,15.028218692839163,Moderate,8.2,605.74,synthetic-based-on-original
305.17749174968776,10.298117008565189,Fiberglass,ASTM A333 Grade 6,576.2855423754266,33.68588690147511,19.429365516620653,4.658499679084254,45.82283037696684,2.89261041496356,Moderate,8.09,913.02,synthetic-based-on-original
197.8862007313487,10.847122458139891,Fiberglass,API 5L X52,893.8563000794439,-12.708809200363433,13.984698593203463,2.1344169870789806,19.4475883159083,17.066790969897312,Moderate,8.13,357.88,synthetic-based-on-original
1204.0310255944357,24.568778103770068,Fiberglass,ASTM A333 Grade 6,590.2612267349708,62.645896710284205,16.42765901260508,4.98085059055097,19.699300399652962,9.978885888892748,Moderate,8.11,15855.45,synthetic-based-on-original
152.27907945707713,6.5819740296186415,Fiberglass,API 5L X65,1523.089565146045,63.34963265862818,16.17438205219757,5.425066399158841,81.97588242179785,3.9589419169372237,Critical,7.87,197.89,synthetic-based-on-original
605.2409803556284,26.612889865796415,Carbon Steel,ASTM A333 Grade 6,1487.4228071992616,80.22963256314608,16.236303642274876,1.5147061123633836,5.126084683475871,21.985603157154795,Normal,8.36,3873.66,synthetic-based-on-original
247.1774153830754,11.866720355196433,PVC,API 5L X65,2516.1862131012426,60.470907405489406,6.90717632379295,5.548723646410284,45.581559440609496,22.981443615886754,Critical,7.94,583.69,synthetic-based-on-original
811.1582371504946,28.204782407007976,Carbon Steel,API 5L X52,2508.421646319806,72.51653369720815,5.781769168389435,1.4800516078252832,5.66399671010937,19.204859180008615,Normal,8.45,7079.12,synthetic-based-on-original
266.799354801096,8.106993338404443,Carbon Steel,API 5L X52,2506.2852652545566,11.760194299758842,0.8786699663453071,2.5624687748230426,32.15039678671332,14.006767718349185,Moderate,8.24,688.87,synthetic-based-on-original
220.88839548402996,6.717518137930446,Fiberglass,API 5L X65,866.4279186520487,84.8800159098803,18.463841780166213,6.851530393905333,101.31550188937341,12.124183163480062,Critical,7.85,456.42,synthetic-based-on-original
237.64835059668636,13.481968938729938,Carbon Steel,API 5L X65,2496.6632019167037,18.902577309082027,0.23752522825380382,5.957688764028078,42.05181992646079,13.190680482568185,Critical,8.0,535.75,synthetic-based-on-original
1479.0429063684182,20.893138343661814,PVC,API 5L X65,613.2664377994201,109.87804722701108,18.77993164155682,0.9081090284973902,4.70776781563949,0.8010406316311331,Normal,8.34,24076.23,synthetic-based-on-original
147.4147222467047,5.252863959628675,Stainless Steel,API 5L X65,137.18197463795343,92.7857545033954,5.902942137596389,1.4137505675762005,24.893596447755957,24.06444969413153,Normal,8.45,43.39,synthetic-based-on-original
981.2678552837257,23.165647862371273,Stainless Steel,ASTM A106 Grade B,901.5512932352033,40.6086942598081,8.465202707557667,3.932552963220192,17.74262923055724,12.05761193734348,Moderate,8.18,10450.6,synthetic-based-on-original
1203.1036637064133,18.97334028751812,Carbon Steel,ASTM A333 Grade 6,621.3549237762003,10.238774610190804,18.257390652876097,0.648456807033235,3.540932099732572,24.23312436577059,Normal,8.35,15830.62,synthetic-based-on-original
283.31753221376175,7.671146400426477,Fiberglass,API 5L X42,600.6512309459775,23.31869883632512,4.082684490842278,3.3997992562967325,46.27129627633586,17.902581591636565,Moderate,8.22,784.17,synthetic-based-on-original
55.19556268041974,5.640394811450792,Stainless Steel,ASTM A333 Grade 6,1485.726494880347,68.06528654459987,12.761895077883453,2.9583778496064608,50.662260626079075,2.9109487526073226,Moderate,8.14,14.01,synthetic-based-on-original
48.38373217356395,4.777578466458278,Carbon Steel,ASTM A333 Grade 6,1514.6785102611057,66.16519233470184,6.430658150659712,8.594527583616987,178.03974165750023,20.9086657319015,Critical,7.95,9.11,synthetic-based-on-original
602.2051453655498,28.55890755533859,Fiberglass,API 5L X52,293.1213779346609,-16.925789049295993,9.830093291192341,7.3485492039001485,26.965139668048476,22.07784298071377,Critical,7.92,1935.58,synthetic-based-on-original
1173.9401079951015,29.546932844974698,PVC,API 5L X65,2495.9042768719937,88.99066905110216,3.8346988481500746,8.762410342516143,30.280855449252204,19.910919678829895,Critical,7.97,15059.79,synthetic-based-on-original
792.7864374191835,25.542860401494586,Carbon Steel,ASTM A333 Grade 6,2503.659601548155,77.99431531507283,13.017605477472427,8.093009425740506,31.00603697557792,17.956448440061042,Critical,7.89,6754.16,synthetic-based-on-original
166.75755218378868,8.22245731172622,Stainless Steel,API 5L X52,2491.817953390988,13.364626789716109,19.50872393344086,5.567338818177062,68.78125390383973,1.729085451107772,Critical,7.84,243.59,synthetic-based-on-original
480.9274233502099,19.037438838859178,HDPE,API 5L X65,864.2752825028617,91.7160201578426,18.728721021465972,4.39512120311033,21.47593326439298,4.149677893909946,Moderate,8.09,2402.8,synthetic-based-on-original
300.7598270019446,18.146489022585786,PVC,ASTM A333 Grade 6,604.4153553192539,75.33569165199164,12.750480929800618,5.544906739189946,32.360773421560786,9.166674580381384,Critical,7.89,891.5,synthetic-based-on-original
992.3885477432837,32.066191878673415,HDPE,API 5L X65,1517.8327073484065,26.97864160574759,13.469784485052115,4.093989586292138,13.817242677333843,19.961391919271026,Moderate,8.14,10693.8,synthetic-based-on-original
407.5216517445908,12.11840427427813,HDPE,API 5L X52,2502.438874045661,49.803368592659744,3.45285268021855,4.645192188969081,36.953556494183644,15.920588385182883,Moderate,8.22,1698.42,synthetic-based-on-original
249.38984162412527,9.684016802468566,Carbon Steel,ASTM A106 Grade B,298.14813947522094,73.51996632757367,3.6978944328598544,2.6485681208151277,30.216290316493883,5.753088306773556,Moderate,8.22,305.63,synthetic-based-on-original
157.72116155761105,6.627338287327602,Carbon Steel,ASTM A106 Grade B,332.71855990784405,65.9422082019936,1.981299046244504,9.569457635060758,142.34257701631242,6.153774995031573,Critical,7.98,122.94,synthetic-based-on-original
96.02030226521009,6.198464778220248,PVC,API 5L X52,1515.9418472666298,49.76018882556291,20.153930689444692,4.780886876686303,76.55662414902778,3.9325793490732734,Moderate,8.08,65.36,synthetic-based-on-original
496.50026346018865,13.314553146415674,PVC,API 5L X42,307.96911099313667,-9.665226128476487,9.796472701899848,5.423219396993386,41.333729082021385,25.273550256572054,Critical,7.92,1362.21,synthetic-based-on-original
1489.1183051105847,24.476253794051036,HDPE,API 5L X65,1493.516421487743,10.999051666135745,12.259424060127591,8.70633676144968,35.0214492213139,19.859795812749358,Critical,7.9,24409.9,synthetic-based-on-original
1178.542102687122,20.5439472685106,HDPE,API 5L X42,159.04097037152064,118.07721153427225,11.383605179128756,8.484060627189168,42.31022847245184,4.805774633640542,Critical,7.91,4158.57,synthetic-based-on-original
158.51046759676868,5.061340184706596,Stainless Steel,API 5L X65,141.63652696978002,92.39880696197352,5.818383443237977,1.3356229489978302,24.389912439121478,24.17498760865556,Normal,8.45,52.94,synthetic-based-on-original
204.31399765058916,10.206645869761932,Stainless Steel,ASTM A333 Grade 6,593.8906216583185,23.925423564549824,11.00240740120737,-0.006489508559197027,-0.14572010875828423,24.099858929440398,Normal,8.41,384.21,synthetic-based-on-original
598.6919731940293,24.64027494695076,PVC,API 5L X42,2515.8853849221837,3.3841103316130514,2.0973483700101134,7.494079038661026,29.767021030039107,6.055972239324149,Critical,7.98,3787.45,synthetic-based-on-original
1206.6478653724464,26.290311009828777,Fiberglass,ASTM A106 Grade B,2505.956861527778,-45.69355348792891,4.073744683172901,4.351647566451375,16.352377720585707,15.712187574102371,Moderate,8.22,15925.61,synthetic-based-on-original
95.39412144630212,8.004703013085686,PVC,ASTM A106 Grade B,131.1248884694695,38.725409890006674,9.172407496894694,2.139135407371,28.47965291533644,25.10444315680323,Moderate,8.17,14.52,synthetic-based-on-original
242.76951222237426,14.28674815141109,Stainless Steel,API 5L X52,2501.8225175075677,137.33966829557602,4.838749250597014,1.07994728461154,9.857196130988209,18.20324007578968,Normal,8.46,561.26,synthetic-based-on-original
